Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,663.780029,677.890015,662.989990,666.159973,638.289612,711600
2022-08-03,673.070007,691.440002,668.929993,690.539978,661.649658,901800
2022-08-04,692.489990,699.380005,691.070007,696.010010,666.890869,746300
2022-08-05,687.250000,700.000000,686.289978,695.929993,666.814087,549000
2022-08-08,700.000000,705.309998,694.239990,696.270020,667.139954,490600
2022-08-09,695.250000,698.570007,688.989990,696.510010,667.369934,486200
2022-08-10,711.109985,725.270020,710.049988,725.210022,694.869141,822200
2022-08-11,732.109985,736.880005,727.450012,728.650024,698.165222,692300
2022-08-12,732.500000,752.440002,728.030029,751.830017,720.375488,765900
2022-08-15,745.210022,759.109985,743.549988,755.820007,724.198486,720500
2022-08-16,749.049988,763.669983,748.169983,757.070007,725.396179,664300
2022-08-17,744.469971,746.789978,734.539978,743.219971,712.125732,594100
2022-08-18,739.880005,747.960022,734.179993,745.219971,714.041992,785600
2022-08-19,736.039978,737.250000,712.309998,713.849976,683.984436,774900
2022-08-22,699.090027,702.179993,692.219971,695.049988,665.970947,675600
2022-08-23,692.580017,704.049988,692.000000,696.969971,667.810669,403500
2022-08-24,694.890015,704.320007,694.010010,700.419983,671.116333,386000
2022-08-25,703.690002,711.890015,700.309998,710.599976,680.870422,363700
2022-08-26,713.349976,714.270020,675.770020,676.440002,648.139465,633200
2022-08-29,671.950012,679.619995,670.150024,675.890015,647.612610,379500
2022-08-30,681.049988,681.659973,668.409973,672.719971,644.575195,486400
2022-08-31,678.650024,682.090027,665.039978,666.390015,638.510010,651400
2022-09-01,661.210022,665.460022,650.789978,664.849976,637.034424,485400
2022-09-02,677.059998,679.530029,654.049988,658.059998,630.528503,502000
2022-09-06,658.989990,667.229980,647.909973,661.630005,638.685486,656300
2022-09-07,664.020020,677.150024,659.820007,674.219971,650.838806,482700
2022-09-08,668.250000,692.429993,660.359985,691.919983,667.925110,860100
2022-09-09,695.000000,701.239990,692.880005,695.460022,671.342285,536600
2022-09-12,697.210022,701.799988,690.239990,696.809998,672.645508,756400
2022-09-13,674.059998,674.369995,643.309998,644.909973,622.545227,1239900
2022-09-14,650.599976,655.840027,636.760010,643.580017,621.261475,831800
2022-09-15,641.520020,648.969971,630.130005,632.340027,610.411255,778000
2022-09-16,623.830017,628.469971,615.849976,626.739990,605.005432,2693900
2022-09-19,620.820007,636.419983,620.820007,634.729980,612.718384,566400
2022-09-20,626.669983,629.690002,619.369995,622.309998,600.729004,561600
2022-09-21,629.340027,632.159973,607.619995,608.090027,587.002197,816600
2022-09-22,605.200012,607.989990,592.570007,600.500000,579.675415,854700
2022-09-23,593.229980,599.239990,583.099976,591.390015,570.881348,978900
2022-09-26,590.000000,593.789978,582.919983,584.650024,564.375122,692600
2022-09-27,593.320007,595.859985,573.960022,578.599976,558.534912,769400
2022-09-28,582.169983,588.830017,576.150024,585.429993,565.128113,885400
2022-09-29,577.469971,579.929993,559.700012,563.919983,544.363953,877300
2022-09-30,561.609985,567.559998,549.559998,550.280029,531.197021,851300
2022-10-03,555.000000,578.429993,543.229980,572.719971,552.858765,948900
2022-10-04,583.559998,591.340027,582.289978,591.299988,570.794495,778800
2022-10-05,581.090027,588.239990,573.940002,583.150024,562.927063,556600
2022-10-06,580.200012,585.000000,570.760010,571.609985,551.787231,566700
2022-10-07,564.830017,564.830017,546.989990,550.400024,531.312805,625900
2022-10-10,557.549988,558.140015,541.330017,545.539978,526.621277,512400
2022-10-11,535.179993,542.950012,526.940002,531.140015,512.720703,932700
2022-10-12,531.150024,538.429993,527.000000,531.099976,512.682068,797100
2022-10-13,505.059998,566.900024,503.119995,566.030029,546.400757,2345300
2022-10-14,567.250000,582.679993,547.590027,550.950012,531.843750,1276400
2022-10-17,566.000000,574.729980,566.000000,569.250000,549.509094,890900
2022-10-18,590.000000,590.250000,573.169983,581.059998,560.909607,800600
2022-10-19,581.729980,588.090027,573.469971,577.900024,557.859131,815400
2022-10-20,580.369995,590.739990,569.280029,572.359985,552.511230,820800
2022-10-21,573.770020,598.440002,570.940002,597.260010,576.547729,830800
2022-10-24,605.809998,615.000000,602.750000,611.440002,590.236023,948900
2022-10-25,610.000000,636.349976,610.000000,635.940002,613.886414,956000
2022-10-26,635.000000,641.650024,634.030029,637.799988,615.681885,1069200
2022-10-27,643.630005,657.229980,641.869995,648.979980,626.474243,943600
2022-10-28,648.799988,664.989990,645.539978,663.750000,640.731995,862600
2022-10-31,658.010010,662.640015,645.219971,645.909973,623.510620,1037400
2022-11-01,656.739990,658.140015,648.510010,652.000000,629.389465,771100
2022-11-02,650.489990,663.219971,637.900024,638.809998,616.656860,1061500
2022-11-03,626.440002,638.619995,622.979980,633.809998,611.830261,717200
2022-11-04,646.070007,660.390015,642.679993,656.150024,633.395569,707300
2022-11-07,660.250000,678.570007,655.549988,676.299988,652.846680,798500
2022-11-08,678.010010,691.400024,674.809998,686.330017,662.528870,1084300
2022-11-09,677.369995,682.830017,667.059998,669.619995,646.398376,539200
2022-11-10,700.719971,762.219971,700.140015,759.809998,733.460693,1795700
2022-11-11,748.000000,785.650024,748.000000,774.750000,747.882568,1278600
2022-11-14,760.000000,762.919983,722.809998,741.150024,715.447815,1183000
2022-11-15,757.059998,759.950012,732.299988,740.309998,714.636963,851300
2022-11-16,733.000000,733.000000,720.130005,727.030029,701.817566,806400
2022-11-17,715.309998,721.500000,710.190002,721.309998,696.295837,781200
2022-11-18,730.229980,730.650024,718.989990,720.609985,695.620117,626800
2022-11-21,716.580017,728.500000,715.479980,723.700012,698.603027,656800
2022-11-22,727.190002,737.030029,726.099976,733.450012,708.014832,605500
2022-11-23,731.479980,741.000000,729.260010,736.320007,710.785278,489000
2022-11-25,734.460022,739.849976,727.650024,737.780029,712.194763,301600
2022-11-28,728.000000,736.299988,719.440002,721.169983,696.160645,480100
2022-11-29,722.460022,724.770020,711.549988,714.000000,689.239380,698400
2022-11-30,714.000000,717.789978,693.289978,716.000000,691.170044,2757000
2022-12-01,718.849976,725.000000,711.200012,722.179993,697.135620,1103900
2022-12-02,706.270020,713.440002,699.700012,712.979980,688.254639,1142800
2022-12-05,709.000000,714.169983,698.750000,712.760010,688.042358,1100300
2022-12-06,707.190002,712.330017,700.049988,710.289978,690.384766,841000
2022-12-07,707.239990,721.659973,704.700012,709.159973,689.286499,877800
2022-12-08,710.000000,714.979980,701.159973,703.440002,683.726746,625800
2022-12-09,700.419983,714.039978,700.000000,706.950012,687.138428,549000
2022-12-12,705.669983,711.150024,702.030029,709.229980,689.354492,701300
2022-12-13,738.659973,743.169983,716.640015,724.150024,703.856445,949800
2022-12-14,718.950012,725.609985,704.380005,711.520020,691.580383,549200
2022-12-15,699.590027,702.950012,692.830017,698.179993,678.614136,566500
2022-12-16,690.020020,703.640015,683.919983,700.219971,680.596985,1697100
2022-12-19,699.440002,701.000000,687.119995,692.469971,673.064148,606700
2022-12-20,691.000000,695.390015,687.580017,691.559998,672.179688,590100
2022-12-21,702.460022,716.119995,699.400024,712.940002,692.960571,652200
2022-12-22,702.640015,707.369995,688.219971,703.330017,683.619873,623200
2022-12-23,708.770020,710.099976,700.200012,703.940002,684.212708,363200
2022-12-27,704.570007,707.599976,700.500000,703.260010,683.551819,325100
2022-12-28,704.000000,711.809998,700.289978,700.330017,680.703918,457700
2022-12-29,706.640015,720.940002,704.510010,716.150024,696.080566,395300
2022-12-30,708.289978,712.909973,698.359985,708.630005,688.771362,413000
2023-01-03,720.000000,723.539978,703.770020,712.039978,692.085754,540800
2023-01-04,719.650024,727.479980,713.400024,721.900024,701.669556,710200
2023-01-05,713.030029,717.169983,701.210022,701.239990,681.588440,686700
2023-01-06,713.419983,738.559998,710.469971,738.000000,717.318298,1215700
2023-01-09,742.210022,762.809998,741.750000,752.989990,731.888184,1102800
2023-01-10,749.630005,757.739990,744.380005,757.280029,736.058044,758900
2023-01-11,758.000000,763.750000,748.159973,755.919983,734.736084,788000
2023-01-12,763.159973,763.159973,741.150024,753.960022,732.831055,938600
2023-01-13,746.630005,758.489990,735.080017,753.989990,732.860168,984100
2023-01-17,750.179993,752.109985,735.099976,749.729980,728.719543,823800
2023-01-18,750.989990,763.059998,746.380005,747.359985,726.415955,728800
2023-01-19,737.809998,741.559998,729.619995,729.869995,709.416077,650700
2023-01-20,734.770020,742.679993,731.039978,741.710022,720.924316,724300
2023-01-23,741.869995,750.020020,735.400024,748.020020,727.057434,730200
2023-01-24,740.729980,757.080017,725.580017,752.070007,730.993958,558200
2023-01-25,743.099976,751.780029,732.500000,751.250000,730.196960,1070300
2023-01-26,750.000000,759.380005,746.200012,758.900024,737.632568,488700
2023-01-27,751.739990,764.099976,751.739990,759.179993,737.904663,489400
2023-01-30,750.409973,758.260010,746.539978,747.859985,726.901917,458300
2023-01-31,750.000000,759.710022,746.090027,759.210022,737.933899,572000
2023-02-01,753.719971,768.299988,744.390015,762.630005,741.258057,702200
2023-02-02,763.900024,781.770020,763.140015,770.729980,749.130981,1101700
2023-02-03,750.000000,769.809998,747.989990,757.159973,735.941345,1201800
2023-02-06,746.979980,750.119995,738.799988,742.380005,721.575500,691500
2023-02-07,735.299988,743.609985,728.409973,740.820007,720.059265,730300
2023-02-08,735.369995,741.770020,729.859985,729.859985,709.406372,517600
2023-02-09,739.119995,739.419983,714.450012,715.969971,695.905640,723700
2023-02-10,712.229980,726.390015,711.010010,723.510010,703.234436,626000
2023-02-13,722.859985,737.690002,721.010010,736.909973,716.258789,583100
2023-02-14,733.760010,742.900024,727.000000,729.150024,708.716309,466700
2023-02-15,719.150024,727.830017,718.369995,724.190002,703.895325,479200
2023-02-16,710.809998,722.559998,709.469971,713.000000,693.018860,492600
2023-02-17,708.460022,716.729980,706.380005,716.159973,696.090271,519200
2023-02-21,706.130005,708.580017,692.219971,695.750000,676.252319,646400
2023-02-22,695.750000,699.049988,682.080017,687.409973,668.145996,937900
2023-02-23,697.270020,702.140015,686.469971,691.840027,672.451843,614800
2023-02-24,682.570007,691.280029,678.580017,683.429993,664.277588,553500
2023-02-27,694.880005,696.500000,681.700012,683.059998,663.917908,560000
2023-02-28,685.500000,694.380005,683.130005,689.429993,670.109375,859100
2023-03-01,683.150024,688.260010,675.330017,680.559998,661.487976,635000
2023-03-02,673.000000,687.400024,672.760010,685.909973,666.687988,490200
2023-03-03,693.609985,695.340027,688.059998,695.239990,675.756592,812200
2023-03-06,688.349976,698.789978,687.559998,688.390015,673.945435,543300
2023-03-07,688.390015,688.979980,673.169983,674.659973,660.503479,417200
2023-03-08,676.619995,680.330017,672.650024,674.359985,660.209778,554800
2023-03-09,674.489990,675.229980,650.000000,651.280029,637.614136,787100
2023-03-10,647.700012,651.460022,628.479980,635.030029,621.705078,960900
2023-03-13,625.020020,643.229980,624.090027,625.770020,612.639404,997600
2023-03-14,646.409973,648.000000,624.710022,637.830017,624.446350,928600
2023-03-15,621.000000,634.500000,620.000000,631.739990,618.484131,1130000
2023-03-16,627.299988,645.380005,621.299988,636.979980,623.614075,726200
2023-03-17,638.710022,638.710022,623.849976,636.710022,623.349854,2701500
2023-03-20,647.469971,652.440002,639.530029,643.559998,630.056091,924200
2023-03-21,659.929993,665.179993,658.539978,662.150024,648.256042,791200
2023-03-22,660.080017,667.450012,647.890015,648.320007,634.716248,480100
2023-03-23,653.280029,660.989990,645.549988,651.780029,638.103638,483400
2023-03-24,642.809998,647.820007,638.090027,644.880005,631.348389,574100
2023-03-27,654.530029,656.770020,646.479980,648.320007,634.716248,411100
2023-03-28,646.340027,649.900024,641.380005,646.239990,632.679810,373300
2023-03-29,652.030029,657.739990,651.000000,657.219971,643.429443,589300
2023-03-30,663.510010,667.619995,657.099976,661.039978,647.169250,392300
2023-03-31,665.090027,669.150024,662.609985,669.119995,655.079712,516300
2023-04-03,664.520020,670.210022,656.479980,666.409973,652.426575,622800
2023-04-04,665.890015,669.650024,653.840027,659.109985,645.279846,525100
2023-04-05,652.380005,656.869995,651.289978,656.039978,642.274170,426100
2023-04-06,656.599976,659.059998,653.989990,656.400024,642.626648,441700
2023-04-10,652.349976,659.830017,650.789978,659.820007,645.974915,393800
2023-04-11,662.000000,671.440002,661.849976,669.679993,655.627991,535800
2023-04-12,676.150024,677.640015,663.359985,665.969971,651.995789,481200
2023-04-13,663.369995,671.580017,658.530029,670.729980,656.655945,694000
2023-04-14,680.229980,704.010010,678.059998,691.330017,676.823730,1117700
2023-04-17,691.330017,699.099976,690.789978,698.359985,683.706238,586100
2023-04-18,700.369995,701.229980,689.859985,694.030029,679.467102,593800
2023-04-19,690.979980,699.500000,690.010010,695.239990,680.651672,348100
2023-04-20,690.469971,698.929993,690.469971,696.380005,681.767761,580400
2023-04-21,695.530029,696.270020,678.919983,680.940002,666.651672,774500
2023-04-24,682.280029,682.280029,673.099976,674.190002,660.043396,451800
2023-04-25,670.640015,671.729980,658.460022,659.710022,645.867188,552200
2023-04-26,655.690002,661.739990,647.419983,650.669983,637.016907,434700
2023-04-27,657.250000,663.530029,655.270020,662.679993,648.774902,393900
2023-04-28,659.830017,672.030029,658.950012,671.200012,657.116150,529000
2023-05-01,675.080017,675.590027,662.179993,662.969971,649.058777,560200
2023-05-02,657.729980,658.590027,635.280029,651.460022,637.790344,719700
2023-05-03,657.419983,662.969971,640.250000,642.409973,628.930176,430700
2023-05-04,638.549988,638.549988,628.229980,631.659973,618.405762,589300
2023-05-05,642.190002,644.659973,637.549988,644.479980,630.956787,484300
2023-05-08,646.250000,647.000000,640.780029,643.140015,629.644897,374500
2023-05-09,639.000000,643.489990,633.630005,635.570007,622.233765,441700
2023-05-10,643.950012,644.950012,624.500000,629.179993,615.977844,622400
2023-05-11,630.169983,643.489990,627.619995,642.020020,628.548401,726100
2023-05-12,646.559998,651.200012,642.950012,645.099976,631.563721,906200
2023-05-15,645.179993,650.260010,642.700012,644.750000,631.221130,501900
2023-05-16,642.590027,643.919983,633.229980,633.830017,620.530273,362700
2023-05-17,640.229980,651.619995,638.530029,650.640015,636.987488,478300
2023-05-18,650.570007,673.169983,649.460022,669.330017,655.285400,1125900
2023-05-19,673.440002,676.530029,662.710022,666.700012,652.710510,1362000
2023-05-22,666.330017,675.770020,666.289978,671.390015,657.302063,648800
2023-05-23,666.520020,671.969971,659.289978,661.530029,647.649048,713300
2023-05-24,653.010010,656.510010,648.450012,655.000000,641.256104,554500
2023-05-25,655.320007,663.119995,653.400024,660.520020,646.660217,522800
2023-05-26,664.880005,675.250000,662.770020,672.299988,658.192993,533900
2023-05-30,677.539978,680.690002,668.890015,673.580017,659.446167,504200
2023-05-31,671.799988,674.609985,656.359985,657.549988,643.752563,1898400
2023-06-01,663.570007,671.450012,660.369995,668.840027,654.805603,569800
2023-06-02,676.169983,685.000000,676.169983,681.859985,667.552429,559800
2023-06-05,681.450012,682.960022,674.219971,676.489990,662.295105,551600
2023-06-06,673.340027,685.609985,673.340027,684.919983,670.548218,748600
2023-06-07,679.000000,680.030029,670.190002,678.229980,668.881470,534100
2023-06-08,675.320007,681.900024,666.010010,680.580017,671.199158,521800
2023-06-09,682.390015,686.450012,677.270020,684.400024,674.966492,465300
2023-06-12,684.609985,689.119995,682.260010,682.380005,672.974304,435000
2023-06-13,685.330017,693.090027,685.000000,689.090027,679.591858,624000
2023-06-14,690.719971,705.169983,690.030029,692.450012,682.905518,678000
2023-06-15,693.130005,712.739990,691.820007,711.190002,701.387268,644400
2023-06-16,715.450012,716.359985,702.349976,702.780029,693.093140,1281900
2023-06-20,695.690002,696.460022,687.500000,690.950012,681.426208,698100
2023-06-21,690.719971,696.150024,686.400024,689.039978,679.542542,489300
2023-06-22,684.409973,684.510010,675.369995,679.380005,670.015686,361200
2023-06-23,670.349976,682.929993,670.000000,680.450012,671.070923,686000
2023-06-26,678.080017,684.989990,678.080017,680.169983,670.794739,403800
2023-06-27,683.429993,688.340027,677.760010,684.640015,675.203186,528600
2023-06-28,684.640015,685.770020,680.119995,685.219971,675.775146,368100
2023-06-29,686.700012,690.909973,681.979980,688.210022,678.723938,524700
2023-06-30,695.119995,695.979980,690.450012,691.140015,681.613586,921900
2023-07-03,690.000000,702.159973,689.739990,693.580017,684.019958,376900
2023-07-05,691.669983,700.630005,685.869995,692.830017,683.280273,681400
2023-07-06,685.000000,686.500000,674.799988,680.630005,671.248474,675300
2023-07-07,678.280029,691.989990,677.940002,684.099976,674.670593,435200
2023-07-10,693.830017,704.929993,692.780029,696.169983,686.574219,568600
2023-07-11,699.919983,710.989990,699.739990,710.200012,700.410828,504900
2023-07-12,722.669983,727.000000,718.859985,726.000000,715.993103,642000
2023-07-13,732.869995,740.400024,727.450012,739.799988,729.602844,928100
2023-07-14,743.000000,744.000000,722.409973,728.030029,717.995117,1064100
2023-07-17,724.549988,733.000000,720.500000,727.869995,717.837280,648400
2023-07-18,725.520020,740.830017,723.229980,738.929993,728.744873,790000
2023-07-19,739.960022,752.950012,739.960022,747.299988,736.999451,718900
2023-07-20,744.020020,753.369995,742.500000,750.880005,740.530151,621600
2023-07-21,753.239990,756.320007,749.750000,751.210022,740.855652,512300
2023-07-24,751.700012,757.010010,750.489990,756.580017,746.151611,385400
2023-07-25,752.549988,752.979980,742.210022,746.020020,735.737122,610700
2023-07-26,743.250000,749.869995,741.010010,743.159973,732.916565,552800
2023-07-27,746.119995,747.989990,728.400024,729.070007,719.020813,555200
2023-07-28,738.200012,746.250000,734.780029,738.340027,728.163025,522800
2023-07-31,739.989990,743.320007,735.609985,738.849976,728.665894,367700
2023-08-01,733.320007,735.909973,730.500000,732.260010,722.166809,359600
2023-08-02,722.440002,723.789978,713.270020,717.440002,707.551086,649200
2023-08-03,710.479980,712.880005,705.619995,710.169983,700.381287,585500
2023-08-04,710.070007,720.940002,709.080017,710.280029,700.489807,475100
2023-08-07,713.309998,718.830017,711.640015,712.549988,702.728455,387900
2023-08-08,703.390015,703.390015,687.520020,696.979980,687.373108,676900
2023-08-09,695.260010,699.969971,691.000000,692.090027,682.550537,447400
2023-08-10,697.020020,706.090027,694.570007,697.010010,687.402649,496900
2023-08-11,693.770020,698.299988,690.280029,695.609985,686.021912,381100
2023-08-14,692.809998,694.169983,688.640015,692.929993,683.378845,395000
2023-08-15,684.989990,686.109985,670.500000,672.820007,663.546143,519700
2023-08-16,670.000000,676.460022,670.000000,672.239990,662.974060,494700
2023-08-17,674.710022,681.049988,672.489990,674.000000,664.709778,471200
2023-08-18,665.229980,675.309998,665.229980,670.250000,661.011536,530500
2023-08-21,672.200012,676.950012,666.500000,671.590027,662.333069,434300
2023-08-22,671.590027,674.760010,664.609985,665.840027,656.662292,332500
2023-08-23,668.400024,680.330017,667.119995,678.770020,669.414124,386800
2023-08-24,678.780029,688.580017,672.969971,673.159973,663.881409,317900
2023-08-25,676.000000,682.200012,671.260010,675.960022,666.642822,275200
2023-08-28,681.309998,683.539978,674.630005,679.000000,669.640869,430900
2023-08-29,678.650024,691.460022,676.549988,691.030029,681.505127,502600
2023-08-30,691.780029,699.500000,689.809998,695.809998,686.219238,483900
2023-08-31,697.869995,704.440002,693.799988,700.539978,690.883972,617100
2023-09-01,704.200012,706.989990,701.400024,706.190002,696.456177,454500
2023-09-05,705.570007,708.289978,695.489990,695.929993,686.337524,556800
2023-09-06,692.960022,699.320007,688.700012,694.179993,684.611694,426600
2023-09-07,682.679993,692.650024,679.950012,691.059998,686.479187,453000
2023-09-08,692.179993,693.549988,686.719971,690.619995,686.042114,352400
2023-09-11,695.460022,697.950012,691.989990,695.929993,691.316956,563500
2023-09-12,693.349976,702.729980,692.080017,697.340027,692.717590,404000
2023-09-13,698.840027,704.219971,694.000000,697.229980,692.608276,645200
2023-09-14,703.710022,709.059998,698.330017,706.809998,702.124817,660100
2023-09-15,701.859985,705.150024,695.330017,697.409973,692.787109,2810100
2023-09-18,696.320007,699.479980,690.059998,694.890015,690.283875,494400
2023-09-19,693.659973,695.570007,685.659973,688.960022,684.393188,428100
2023-09-20,691.000000,694.690002,682.669983,683.479980,678.949463,334100
2023-09-21,676.739990,676.739990,665.650024,668.830017,664.396606,547700
2023-09-22,670.989990,671.719971,659.330017,660.099976,655.724426,468300
2023-09-25,655.020020,659.969971,653.030029,657.549988,653.191345,458300
2023-09-26,652.119995,654.489990,645.820007,646.719971,642.433105,589000
2023-09-27,647.679993,648.450012,640.309998,643.390015,639.125244,548800
2023-09-28,643.020020,647.539978,640.669983,645.239990,640.962952,696100
2023-09-29,652.799988,656.820007,645.539978,646.489990,642.204651,539900
2023-10-02,644.710022,646.250000,638.739990,643.039978,638.777527,569000
2023-10-03,637.729980,637.729980,623.599976,625.469971,621.323975,678600
2023-10-04,629.030029,638.369995,625.380005,636.530029,632.310730,546700
2023-10-05,633.650024,642.869995,632.010010,640.299988,636.055664,496900
2023-10-06,635.020020,651.510010,634.539978,648.260010,643.962952,608300
2023-10-09,641.500000,647.859985,640.500000,643.619995,639.353699,536100
2023-10-10,643.619995,649.400024,641.700012,641.950012,637.694763,626700
2023-10-11,645.640015,648.640015,638.099976,642.669983,638.409973,515000
2023-10-12,643.229980,644.270020,632.059998,636.169983,631.953064,744200
2023-10-13,628.169983,636.010010,620.000000,627.659973,623.499451,1263400
2023-10-16,630.510010,641.619995,628.419983,635.450012,631.237854,695400
2023-10-17,631.299988,639.869995,629.679993,636.099976,631.883484,578500
2023-10-18,635.000000,635.000000,615.450012,616.690002,612.602173,664500
2023-10-19,625.650024,629.500000,619.109985,622.510010,618.383606,1040800
2023-10-20,623.250000,626.070007,613.119995,614.830017,610.754517,850300
2023-10-23,611.440002,619.469971,610.450012,614.729980,610.655151,469500
2023-10-24,617.270020,620.419983,610.760010,612.390015,608.330688,657200
2023-10-25,608.250000,611.590027,603.489990,608.679993,604.645264,562000
2023-10-26,607.190002,617.890015,606.489990,607.070007,603.045959,856400
2023-10-27,607.070007,608.969971,596.179993,598.080017,594.115540,543000
2023-10-30,602.840027,610.690002,600.260010,607.119995,603.095642,528100
2023-10-31,608.950012,612.869995,604.409973,612.280029,608.221436,508900
2023-11-01,614.489990,617.969971,607.669983,616.210022,612.125366,537100
2023-11-02,623.770020,645.140015,623.770020,644.489990,640.217896,1174000
2023-11-03,654.820007,662.159973,654.260010,657.969971,653.608521,894200
2023-11-06,656.619995,660.260010,650.359985,653.219971,648.890015,469400
2023-11-07,652.820007,653.500000,646.909973,648.590027,644.290771,440800
2023-11-08,648.429993,655.659973,648.429993,654.950012,650.608582,482200
2023-11-09,656.729980,660.599976,650.630005,651.820007,647.499329,437100
2023-11-10,656.580017,665.450012,653.880005,665.000000,660.591980,522700
2023-11-13,660.820007,664.369995,658.140015,661.450012,657.065491,356400
2023-11-14,673.000000,699.070007,673.000000,697.349976,692.727478,1011000
2023-11-15,698.169983,711.320007,697.700012,708.840027,704.141357,747400
2023-11-16,709.340027,715.099976,708.750000,714.900024,710.161194,558900
2023-11-17,719.840027,720.840027,713.650024,716.859985,712.108154,715600
2023-11-20,714.390015,721.659973,712.109985,720.919983,716.141296,668300
2023-11-21,719.799988,726.599976,718.729980,724.640015,719.836670,642900
2023-11-22,727.000000,730.280029,725.979980,727.140015,722.320068,498100
2023-11-24,726.719971,730.739990,726.640015,730.099976,725.260437,279600
2023-11-27,727.200012,732.049988,724.539978,730.679993,725.836609,868100
2023-11-28,725.859985,738.830017,725.859985,736.760010,731.876282,610200
2023-11-29,742.280029,751.270020,742.280029,747.299988,742.346436,750000
2023-11-30,748.159973,751.890015,744.690002,751.229980,746.250366,961300
2023-12-01,750.000000,761.380005,748.659973,756.349976,751.336426,746700
2023-12-04,751.840027,757.919983,749.500000,756.429993,751.415894,767900
2023-12-05,755.619995,755.619995,748.179993,754.299988,749.299988,860700
2023-12-06,754.520020,756.590027,742.460022,743.070007,743.070007,624800
2023-12-07,745.440002,749.890015,742.599976,745.440002,745.440002,784300
2023-12-08,743.150024,747.789978,742.219971,744.729980,744.729980,456000
2023-12-11,745.799988,755.229980,744.320007,752.409973,752.409973,781300
2023-12-12,755.000000,759.440002,752.669983,759.289978,759.289978,607600
2023-12-13,759.000000,777.190002,754.809998,773.429993,773.429993,600000
2023-12-14,782.929993,807.599976,781.940002,807.130005,807.130005,1197400
2023-12-15,791.900024,819.000000,789.469971,819.000000,819.000000,2702600
2023-12-18,812.000000,815.000000,795.799988,796.440002,796.440002,916300
2023-12-19,801.070007,814.419983,798.950012,801.380005,801.380005,756400
2023-12-20,797.760010,805.409973,788.840027,789.229980,789.229980,547900
2023-12-21,795.000000,799.369995,791.659973,799.099976,799.099976,341100
2023-12-22,801.979980,807.520020,800.150024,802.419983,802.419983,426300
2023-12-26,803.440002,809.099976,803.440002,806.609985,806.609985,280600
2023-12-27,809.169983,813.250000,808.630005,813.250000,813.250000,298000
2023-12-28,809.880005,817.619995,809.880005,814.409973,814.409973,311500
2023-12-29,812.599976,816.169983,808.640015,811.799988,811.799988,318500
